year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisjst,crisisjst_old,peg,peg_strict,peg_type,peg_base,jsttrilemmaiv,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,P_pos,P_neg,P_neutral,n_speeches,net_sentiment,P_neg_change,P_pos_change,net_sent_change,P_neg_roll3_mean,P_neg_roll3_std,net_sentiment_roll3_mean,net_sentiment_roll3_std,P_neg_slope4,net_sent_slope4,P_pos_lag1,P_pos_lag2,P_neg_lag1,P_neg_lag2,P_neutral_lag1,P_neutral_lag2,net_sentiment_lag1,net_sentiment_lag2,P_neg_change_lag1,P_neg_change_lag2,P_pos_change_lag1,P_pos_change_lag2,net_sent_change_lag1,net_sent_change_lag2,P_neg_roll3_mean_lag1,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag1,P_neg_roll3_std_lag2,P_neg_slope4_lag1,P_neg_slope4_lag2,net_sent_slope4_lag1,net_sent_slope4_lag2
2007,Australia,AUS,193,20750.0,24911.57786781549,104.52805991558324,100.3681,1086590.0,0.2781956015647278,153.03485191011234,-72997.1162,196756.41525,168386.0,292631.305075079,984506.232993645,6.38752653589776,5.99452083739212,300.41556676167505,4.377,183.9895584076572,0.09688000000000001,254761.0,224579.0,1.134301270417423,1352075.7899999998,660823.0,772485.0,579591.0,961787.0,4.451882694713134,117.1962890625,37.63911227115846,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.1795337051153183,0.135941743850708,0.027799386531114578,0.06387526541948318,,,0.11329096555709839,0.02265077456831932,0.0203457809984684,0.1376078575849533,0.03685440123081207,,,,0.059945207089185715,0.04192585498094559,0.1461252123117447,0.14812663197517395,0.04583732783794403,0.242618,0.214351,0.543032,8.0,0.028266,-0.05140899999999998,0.066054,0.117462,0.2533613333333333,0.02094391380170714,-0.06897433333333333,0.019480075573091334,-0.011579899999999992,0.0248119,0.176564,0.178847,0.26576,0.22918,0.557676,0.591973,-0.089196,-0.050332,0.03658,-0.035963999999999996,-0.0022830000000000072,-0.018901,-0.038863999999999996,0.017062999999999995,0.309719,0.37988400000000005,0.1098339067455948,0.09939724312575286,-0.0543183,-0.08011739999999998,0.04878350000000003,0.07109460000000001
2008,Australia,AUS,193,21007.0,25218.3018906546,106.2018600946776,100.6207,1177310.0,0.2827868885624922,159.68854112359548,-55780.94780000001,236528.046,222341.0,331574.19315596984,1145669.7584647199,6.67166666666667,5.81794393964159,313.5452751589564,4.2342,191.2116597781162,0.11753000000000001,303713.0,281011.0,1.443418013856813,1561969.96,775210.0,879526.0,682444.0,1117401.0,4.044531358688147,118.35212707519531,42.42196331727514,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,-0.4038478434085846,0.06563559174537659,0.2755560278892517,0.06671666353940964,,,0.043702732771635056,0.021932857111096382,0.021014466881752014,-0.4301043450832367,0.04607243835926056,,,,0.05817943811416626,0.026256483048200607,-0.032798685133457184,-0.039177633821964264,0.17113634943962097,0.184117,0.340125,0.475758,12.0,-0.156009,0.125774,-0.058501,-0.18427500000000002,0.23643033333333333,0.026460287608666228,-0.037087333333333326,0.059840590382560156,0.02814260000000003,-0.0199569,0.242618,0.176564,0.214351,0.26576,0.543032,0.557676,0.028266,-0.089196,-0.05140899999999998,0.03658,0.066054,-0.0022830000000000072,0.117462,-0.038863999999999996,0.2533613333333333,0.309719,0.02094391380170714,0.1098339067455948,-0.011579899999999992,-0.0543183,0.0248119,0.04878350000000003
2009,Australia,AUS,193,21388.48305084746,25255.63884313768,106.05046160239094,101.2158,1260140.0,0.2732171709171551,162.515271835206,-58747.726800000004,208833.954778,196556.0,345265.2056582207,1191375.4291331498,3.2781746031746,5.03951184202271,324.32339399254545,5.5607,198.55775505764635,0.16654,298933.0,324569.0,1.11495149960977,1686967.5,901540.0,1005488.94,681479.0,1057062.0,4.655062152576556,120.7187728881836,44.85163828870131,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.3957807421684265,0.056797560304403305,-0.07558394223451614,0.03278174623847008,,,0.034374650567770004,0.0224229097366333,0.021677745506167412,0.33432623744010925,0.04605657979846001,,,,0.050395119935274124,0.06145450100302696,0.13709647953510284,0.14314833283424377,-0.021401097998023033,0.237499,0.326129,0.436371,15.0,-0.08863,-0.013996000000000008,0.053381999999999985,0.06737900000000001,0.273412,0.06323519270943997,-0.072313,0.0932903836040994,0.030688100000000017,-0.018257699999999995,0.184117,0.242618,0.340125,0.214351,0.475758,0.543032,-0.156009,0.028266,0.125774,-0.05140899999999998,-0.058501,0.066054,-0.18427500000000002,0.117462,0.23643033333333333,0.2533613333333333,0.026460287608666228,0.02094391380170714,0.02814260000000003,-0.011579899999999992,-0.0199569,0.0248119
2010,Australia,AUS,193,21687.800521512385,25584.48835604182,106.5723937548736,101.92168399771319,1301210.0,0.263582320255812,167.16850546816477,-47533.2013,219554.78,231143.0,373261.94312228955,1313270.69386156,4.34604166666667,5.36604166666667,363.51655338741494,5.2113,209.15379595388305,0.20395,292767.0,339239.0,0.983961428711995,1748002.81,995049.0,1099118.0,648885.0,1066960.0,4.573344318073472,118.05595397949219,42.237601292904536,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.03306250274181366,0.1434662938117981,0.07380643486976624,0.0434604175388813,,,0.12084866315126419,0.022617638111114502,0.020179029554128647,-0.0073320092633366585,0.04069286957383156,,,,0.05366041511297226,0.040394507348537445,0.11346085369586945,0.11599592119455338,0.05863342434167862,0.305607,0.226426,0.467967,24.0,0.079182,-0.09970300000000001,0.06810800000000003,0.16781200000000002,0.29353500000000005,0.06893149785112763,-0.07212433333333333,0.0932397269426147,0.002222900000000026,0.02201269999999998,0.237499,0.184117,0.326129,0.340125,0.436371,0.475758,-0.08863,-0.156009,-0.013996000000000008,0.125774,0.053381999999999985,-0.058501,0.06737900000000001,-0.18427500000000002,0.273412,0.23643033333333333,0.06323519270943997,0.026460287608666228,0.030688100000000017,0.02814260000000003,-0.018257699999999995,-0.0199569
2011,Australia,AUS,193,22030.157105606257,25883.527952005992,107.69014966377783,104.5209281095393,1416620.0,0.26443001197307897,172.77847872659174,-43589.3974,235789.42,261697.0,380358.4569610715,1416981.4087479399,4.69270833333333,4.87958333333334,354.11019513264625,5.0811,217.61583641505337,0.24069,309890.0,356100.0,0.984639621898385,1845646.69,1065010.0,1165541.0,680106.0,1113522.0,4.645921483898625,116.09456634521484,40.78293210842256,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,-0.11430837959051132,-0.0047634057700634,0.196348175406456,0.046927083283662796,,,-0.02587774395942688,0.02111433818936348,0.021675243973731995,-0.15182900428771973,0.044237103313207626,,,,0.04879583418369293,0.0375206284224987,-0.019882727414369583,-0.028932103887200356,0.12163762748241425,0.221366,0.289067,0.489567,30.0,-0.0677,0.06264100000000003,-0.08424100000000001,-0.146882,0.29756,0.06200005218546205,-0.05515233333333334,0.12111675046967431,-0.02528769999999999,0.04327390000000003,0.305607,0.237499,0.226426,0.326129,0.467967,0.436371,0.079182,-0.08863,-0.09970300000000001,-0.013996000000000008,0.06810800000000003,0.053381999999999985,0.16781200000000002,0.06737900000000001,0.29353500000000005,0.273412,0.06893149785112763,0.06323519270943997,0.002222900000000026,0.030688100000000017,0.02201269999999998,-0.018257699999999995
2012,Australia,AUS,193,22427.29074315515,26390.436830679035,109.97280303864164,105.76576228050388,1499460.0,0.2824034442406454,175.69218576779022,-64416.801600000006,251642.32,247749.0,422251.11108058033,1516300.58263611,3.69666666666667,3.37916666666667,351.3666739750055,5.2236,225.9234283228193,0.27536,338109.0,377739.0,0.961076405574243,1932023.9399999997,1136656.0,1235794.9999999998,696229.0,1182333.0,4.696454157850521,111.92512512207031,40.29358611465479,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.18840819597244263,0.01436653733253479,0.07906865328550339,0.03696666657924652,,,-0.007746180519461632,0.022112717851996422,0.02228534407913685,0.13466309010982513,0.04736657440662384,,,,0.033791664987802505,0.053745102137327194,0.05563099682331085,0.055455323308706284,0.058017659932374954,0.180997,0.217672,0.601331,20.0,-0.036675,-0.07139500000000001,-0.040369000000000016,0.031024999999999997,0.28054066666666666,0.05039539485244011,-0.025716,0.09144511483944902,-0.02627299999999999,0.0008983000000000101,0.221366,0.305607,0.289067,0.226426,0.489567,0.467967,-0.0677,0.079182,0.06264100000000003,-0.09970300000000001,-0.08424100000000001,0.06810800000000003,-0.146882,0.16781200000000002,0.29756,0.29353500000000005,0.06200005218546205,0.06893149785112763,-0.02528769999999999,0.002222900000000026,0.04327390000000003,0.02201269999999998
2013,Australia,AUS,193,22789.210560625816,26525.71368012829,110.89037665911334,105.80022194204783,1536310.0,0.27238507459832284,180.04100224719096,-51973.3673,241991.0,261958.0,484251.69276637805,1620778.0,2.7375,3.69666666666667,374.64580604055834,5.662,236.50641722862747,0.30497,376071.0,419640.0,1.12803158488438,2110197.0,1213806.0000000002,1317468.8000000003,792728.1999999997,1274590.0,4.611229392130787,110.67452239990234,39.86604835522664,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.19655711948871613,0.08900255709886551,-0.04908798262476921,0.027374999597668648,,,0.06625211238861084,0.02275044284760952,0.021336833015084267,0.14760108292102814,0.0426594577729702,,,,0.03696666657924652,0.04895604029297829,0.10665823519229889,0.11554169654846191,-0.010856491513550282,0.246948,0.153876,0.599175,17.0,0.093072,-0.06379599999999999,0.06595100000000001,0.129747,0.24438833333333332,0.038939640089930706,-0.008397666666666664,0.07741631718399779,-0.028904499999999996,0.007269499999999985,0.180997,0.221366,0.217672,0.289067,0.601331,0.489567,-0.036675,-0.0677,-0.07139500000000001,0.06264100000000003,-0.040369000000000016,-0.08424100000000001,0.031024999999999997,-0.146882,0.28054066666666666,0.29756,0.05039539485244011,0.06200005218546205,-0.02627299999999999,-0.02528769999999999,0.0008983000000000101,0.04327390000000003
2014,Australia,AUS,193,23123.741851368974,26813.654579488142,112.01604063984537,106.7756931151774,1598530.0,0.2644803824571583,184.52028322097374,-49074.871,237012.0,265923.0,541211.6322837244,1736405.0,2.5,3.65541666666667,408.50202632484195,6.0768,242.8540352403743,0.34027,382186.0,419020.0,1.21921482565228,2298228.4000000004,1309261.3,1413641.7,884586.7000000003,1355534.875,4.6413072782924285,110.63754272460938,40.113179487212356,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.05609947443008423,0.1123388409614563,0.18441404402256012,0.02500000037252903,,,0.09052827209234238,0.021810565143823624,0.019999999552965164,0.01102391630411148,0.04280000180006027,,,,0.03655416518449783,0.04327182471752167,0.09953821450471878,0.09911713004112244,0.1047070249915123,0.269949,0.262361,0.46769,21.0,0.007588,0.108485,0.023000999999999994,-0.085484,0.220205,0.06763108521234892,-0.0037676666666666644,0.08528820807317591,-0.014391400000000004,0.0355611,0.246948,0.180997,0.153876,0.217672,0.599175,0.601331,0.093072,-0.036675,-0.06379599999999999,-0.07139500000000001,0.06595100000000001,-0.040369000000000016,0.129747,0.031024999999999997,0.24438833333333332,0.28054066666666666,0.038939640089930706,0.05039539485244011,-0.028904499999999996,-0.02627299999999999,0.007269499999999985,0.0008983000000000101
2015,Australia,AUS,193,23461.207627118645,27043.29298405261,112.8364540144044,107.71971661505401,1624600.0,0.25833718388591054,187.26003760299622,-75024.028,208499.0,249613.0,616593.3089400745,1838907.0,2.10916666666667,2.71020833333333,445.47658268794106,6.0542,245.97563628453352,0.37699,395636.0,430889.0,1.36873802354229,2504150.4000000004,1409386.1,1522663.2000000002,981487.2000000002,1472085.625,5.2477068597075895,113.06571197509766,42.683181060298864,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.025605125352740288,0.11045312881469727,0.0223712045699358,0.02109166607260704,,,0.09026888757944107,0.020184243097901344,0.018513087183237076,-0.021253002807497978,0.0478999987244606,,,,0.02710208296775818,0.04688198119401932,0.086075559258461,0.09145823866128922,0.021731436252593994,0.252248,0.21013,0.537622,28.0,0.042119,-0.052231,-0.017700999999999967,0.034531,0.21130300000000002,0.054522214986187034,0.021328333333333335,0.06595580772254518,0.008585900000000006,0.015089800000000006,0.269949,0.246948,0.262361,0.153876,0.46769,0.599175,0.007588,0.093072,0.108485,-0.06379599999999999,0.023000999999999994,0.06595100000000001,-0.085484,0.129747,0.220205,0.24438833333333332,0.06763108521234892,0.038939640089930706,-0.014391400000000004,-0.028904499999999996,0.0355611,0.007269499999999985
2016,Australia,AUS,193,23857.363102998697,27319.882367187696,114.1655625268149,108.95465527889012,1660710.0,0.24536267930424308,189.65188666666663,-54421.4667,196269.0,258469.0,669057.3098295303,1961535.0,1.7325,2.33354166666667,469.97779473577776,5.7099,250.05438329345236,0.40508000000000005,420093.0,450102.0,1.38197899391929,2667510.0,1516309.5999999996,1626470.8999999997,1041039.1000000001,1500321.25,5.360131595190229,113.24504852294922,43.427020375066625,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.1193000003695488,0.07365334033966064,0.014192426577210426,0.019867,,,0.055001020431518555,0.01865231618285179,0.017679903656244278,0.07249999791383743,0.04363636672496796,,,,0.023373035714030266,0.046799998730421066,0.08319931477308273,0.09508161246776581,0.017029713839292526,0.216589,0.23193,0.551481,21.0,-0.01534,0.021799999999999986,-0.035659000000000024,-0.057458999999999996,0.20878900000000003,0.0542549308081763,0.047592999999999996,0.043004093653976935,0.018193100000000014,-0.029070500000000013,0.252248,0.269949,0.21013,0.262361,0.537622,0.46769,0.042119,0.007588,-0.052231,0.108485,-0.017700999999999967,0.023000999999999994,0.034531,-0.085484,0.21130300000000002,0.220205,0.054522214986187034,0.06763108521234892,0.008585900000000006,-0.014391400000000004,0.015089800000000006,0.0355611
2017,Australia,AUS,193,24231.999022164277,27547.339065707012,114.84115611556285,109.56025132411962,1763630.0,0.2421087492323848,193.43535700374525,-45554.562900000004,228779.0,301334.0,730875.1853120679,2049360.9999999998,1.74,2.63916666666667,509.17973401231654,5.5911,253.9438764411574,0.41074,459576.0,463877.0,1.28205128205128,2764799.7,1600576.2000000002,1708326.3000000003,1056473.4000000001,1503138.375,5.811115289644978,113.82003389474886,41.58573559304941,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.12319999933242798,0.1012798622250557,0.03612414747476578,0.0174,,,0.08348798751831055,0.017791876569390297,0.01642092689871788,0.07729999721050262,0.04260651767253876,,,,-0.03531626611948013,0.045900002121925354,0.09919725358486176,0.11201997846364975,0.02676207385957241,0.22573,0.15701,0.61726,29.0,0.068721,-0.07491999999999999,0.009140999999999982,0.084061,0.23480700000000002,0.026234084451339304,0.011455666666666664,0.028924095566384634,-0.029425299999999988,0.012594000000000004,0.216589,0.252248,0.23193,0.21013,0.551481,0.537622,-0.01534,0.042119,0.021799999999999986,-0.052231,-0.035659000000000024,-0.017700999999999967,-0.057458999999999996,0.034531,0.20878900000000003,0.21130300000000002,0.0542549308081763,0.054522214986187034,0.018193100000000014,0.008585900000000006,-0.029070500000000013,0.015089800000000006
2018,Australia,AUS,193,24621.307366362453,27883.914290433742,116.42591838327209,110.95117167664158,1848560.0,0.24030289136526406,197.17533917602987,-38671.8752,235385.0,344615.0,749908.2198414191,2098891.0,1.5,2.684167,501.85440034144625,5.2984,260.05655862519046,0.4164,492477.0,488225.0,1.4168319637291,2886285.6999999993,1667654.7999999998,1770865.9999999998,1115419.6999999995,1590557.375,5.808321102923579,116.71440632429623,41.31117397464443,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,-0.037300001829862595,0.0021444112062454224,0.030469045042991638,0.019483,,,-0.014383554458618164,0.016527965664863586,0.01676916517317295,-0.07729999721050262,0.04335103556513786,,,,-0.00111728860065341,0.03999999910593033,-0.008145607076585293,-0.014879105612635612,0.02497602254152298,0.224384,0.178201,0.597415,32.0,0.046183,0.021190999999999988,-0.001345999999999986,-0.022538000000000002,0.19969,0.03853565621602925,0.03183333333333333,0.042964044669157396,-0.017070699999999998,0.009625299999999998,0.22573,0.216589,0.15701,0.23193,0.61726,0.551481,0.068721,-0.01534,-0.07491999999999999,0.021799999999999986,0.009140999999999982,-0.035659000000000024,0.084061,-0.057458999999999996,0.23480700000000002,0.20878900000000003,0.026234084451339304,0.0542549308081763,-0.029425299999999988,0.018193100000000014,0.012594000000000004,-0.029070500000000013
2019,Australia,AUS,193,24999.855932203394,27986.814400679978,117.14564934159554,111.19968128748309,1952680.0,0.2272988610896266,200.26299887640442,13824.9744,221564.0,389934.0,917388.3369851289,2149081.0,1.1716666666666666,1.493333,481.4530453930816,5.1633,267.2286273656734,0.46604999999999996,487722.0,576838.0,1.42734798743934,2984482.2,1742405.1999999997,1868726.0999999996,1115756.1000000003,1658421.5,6.115676424886756,119.9283023052588,42.57341346895006,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.23810000717639923,-0.023824384436011314,0.10067927092313766,0.013442,,,-0.04065346717834473,0.016829082742333412,0.017542235553264618,0.1817999929189682,0.04763919487595558,,,,0.1045413464307785,0.056299999356269836,0.09528132528066635,0.10337566584348679,0.05706063657999039,0.202141,0.291458,0.506401,26.0,-0.089317,0.113257,-0.022243000000000013,-0.1355,0.189047,0.03861966321707106,0.033188,0.043511095699832913,0.019977499999999995,-0.024446899999999983,0.224384,0.22573,0.178201,0.15701,0.597415,0.61726,0.046183,0.068721,0.021190999999999988,-0.07491999999999999,-0.001345999999999986,0.009140999999999982,-0.022538000000000002,0.084061,0.19969,0.23480700000000002,0.03853565621602925,0.026234084451339304,-0.017070699999999998,-0.029425299999999988,0.009625299999999998,0.012594000000000004
2020,Australia,AUS,193,25132.885919165587,27183.90781478999,115.3508770172791,106.54870895936422,1985760.0,0.224366713002159,202.04601363295876,52900.646400000005,211109.0,363142.0,1173528.7736791465,2422093.0,0.32416666666666666,0.9208333,507.4347054531415,6.46,276.03437024146194,0.57332,,,1.29836406128278,3032807.500000001,1800721.0000000002,1909627.6,1123179.900000001,1624922.0,6.2487879708694,108.96295621590768,46.22992488705515,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.04919999837875366,0.07134337723255157,0.009823489934206009,0.002567,,,0.053965091705322266,0.017378289252519608,0.016488486900925636,0.01769999973475933,0.030952146276831627,,,,0.039429452270269394,0.03150000050663948,0.04962486773729324,0.05971546098589897,0.00619524484500289,0.283308,0.309627,0.407065,18.0,-0.026319,0.01816899999999999,0.08116700000000002,0.062998,0.20888966666666667,0.072287010398365,0.008529,0.08548315710126772,0.05711080000000001,-0.042062,0.202141,0.224384,0.291458,0.178201,0.506401,0.597415,-0.089317,0.046183,0.113257,0.021190999999999988,-0.022243000000000013,-0.001345999999999986,-0.1355,-0.022538000000000002,0.189047,0.19969,0.03861966321707106,0.03853565621602925,0.019977499999999995,-0.017070699999999998,-0.024446899999999983,0.009625299999999998
1997,Belgium,BEL,124,10192.0,19138.659717503986,87.14682790716589,88.0579,9040211.9299,0.22282555061829357,116.90306034968981,494567.174,5554400.0,5916200.0,1686086.75,7785600.5,3.43,5.75333333333333,143.06105632827274,8.9558,130.42380022728256,1.243,2569833.15955,2783856.499,36.92,7329074.0,2221034.25,3213637.75,4115436.25,7356780.0,2.7301485538482666,102.27935028076172,62.59579086303711,0.0,0.0,1.0,1.0,PEG,DEU,-0.077875,0.3497387170791626,0.08502117544412613,0.09938362240791321,0.034299999475479126,,,0.024535395205020905,0.060485780239105225,0.05903727561235428,0.31917494535446167,0.02316887117922306,,,,0.05753333494067192,0.03056379407644272,0.10989696532487869,0.13348641991615295,0.06684181094169617,0.22611830769230767,0.19427046153846156,0.5796113846153846,,0.03184784615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Belgium,BEL,124,10214.0,19474.911006427505,88.63086501467109,90.2095,9384028.8976,0.2239429808400884,117.96337110706149,480488.5489,5967940.0,6491340.0,1936315.25,8878812.0,3.55,4.75166666666667,152.46959674173607,9.3225,131.9683117053094,1.192,2701793.04043,2858271.51253,34.5745,7279213.9353,2561785.3495,3625992.2514,3653221.6839,6644493.5,3.21526837348938,101.82101440429688,62.429664611816406,0.0,0.0,1.0,1.0,PEG,DEU,0.20125,0.41247206926345825,0.1255553513765335,0.17192663252353668,0.03550000116229057,,,0.06576915085315704,0.05978620424866676,0.05609676614403725,0.3902249038219452,0.016002563759684563,,,,0.04751666635274887,0.022247163578867912,0.16598880290985107,0.1964929848909378,0.10371331870555878,0.17760269230769232,0.22879507692307693,0.5936025384615384,,-0.051192153846153846,0.034524615384615376,-0.04851561538461535,-0.08304,,,,,,,0.22611830769230767,,0.19427046153846156,,0.5796113846153846,,0.03184784615384616,,,,,,,,,,,,,,,
1999,Belgium,BEL,124,10239.0,20127.576531459625,91.15919037060377,91.7923,9774599.809400002,0.22708966285325885,119.30225536912664,489282.6471,6237355.338,6781137.19,2178354.5,9423401.0,2.78,4.74916666666667,164.42970788178758,8.6486,139.8611428048323,1.1540000000000001,2781311.0513099995,2933452.98416,40.1551861437388,7917512.1729999995,2797330.0256,3754434.493,4163077.6799999997,7321092.0,3.1316254138946533,107.94283294677734,66.19371795654297,0.0,0.0,1.0,1.0,PEG,DEU,-0.68199998,-0.07302501797676086,0.1353609710931778,-0.05340249836444855,0.027799999341368675,,,0.07844165712594986,0.056919313967227936,0.05277922376990318,-0.09021206945180893,0.018891267478466034,,,,0.04749166592955589,0.017187047749757767,0.05478493496775627,0.08770054578781128,-0.012801249511539936,0.221406,0.028945,0.749649,1.0,0.192461,-0.19985007692307694,0.04380330769230767,0.24365315384615382,0.21153276923076925,0.024412589656318935,-0.009672153846153844,0.05871814710973091,,,0.17760269230769232,0.22611830769230767,0.22879507692307693,0.19427046153846156,0.5936025384615384,0.5796113846153846,-0.051192153846153846,0.03184784615384616,0.034524615384615376,,-0.04851561538461535,,-0.08304,,,,,,,,,
2000,Belgium,BEL,124,10263.0,20809.358686311454,94.45018433740957,94.922,10342182.202399999,0.23771251094019874,122.49836279046555,431959.6492,7752521.982,8226919.206,2380054.0,9278177.0,4.24,5.5925,172.10536291036277,6.5864,143.29606680082992,1.0959999999999999,2985814.1743599996,3027933.06395,43.35292853304674,8297675.3906,2967201.3445,3886547.6655,4411127.725099999,8338804.5,3.7286415100097656,119.54236602783203,65.40510559082031,0.0,0.0,1.0,1.0,PEG,DEU,1.38,0.02351401560008526,0.10024359822273254,0.05384042114019394,0.042399998754262924,,,0.0466763973236084,0.053567204624414444,0.051178380846977234,0.005649277940392494,0.0177643820643425,,,,0.055925000458955765,0.017864737659692764,0.07180319726467133,0.08237777650356293,0.04812020808458328,0.304044,0.025159,0.670797,1.0,0.278885,-0.0037859999999999977,0.08263799999999999,0.086424,0.1506701794871795,0.10682112037304914,0.057705564102564104,0.12386759474507836,-0.07071844615384616,0.09847646153846151,0.221406,0.17760269230769232,0.028945,0.22879507692307693,0.749649,0.5936025384615384,0.192461,-0.051192153846153846,-0.19985007692307694,0.034524615384615376,0.04380330769230767,-0.04851561538461535,0.24365315384615382,-0.08304,0.21153276923076925,,0.024412589656318935,,,,,
2001,Belgium,BEL,124,10310.0,20920.25111546414,95.11754499234183,95.6302,10663247.4665,0.2258209914352921,125.4811979244134,376209.9074,8047406.651,8574245.745,2501073.75,9830834.0,4.15,5.13083333333333,180.3333167445372,6.1775,147.077143350295,1.082,3063823.47298,3179086.66925,45.77317599001475,8285008.6620000005,2950661.9855,3892881.0298,4392127.6322,8851881.0,3.68475341796875,104.42789459228516,64.77572631835938,0.0,0.0,1.0,1.0,PEG,DEU,0.26100001,-0.02317841351032257,0.09997570514678955,0.07630744576454163,0.04149999842047691,,,0.047808025032281876,0.052167680114507675,0.04978743940591812,-0.0438779778778553,0.021649502217769623,,,,0.05130833387374878,0.02069956623017788,0.06853583455085754,0.07273054122924805,0.05890372395515442,0.161731,0.160457,0.677812,3.0,0.001275,0.13529799999999997,-0.14231299999999997,-0.27760999999999997,0.0942996923076923,0.11649180147602742,0.14005128205128206,0.1711660473762028,-0.020880023076923108,0.024382546153846173,0.304044,0.221406,0.025159,0.028945,0.670797,0.749649,0.278885,0.192461,-0.0037859999999999977,-0.19985007692307694,0.08263799999999999,0.04380330769230767,0.086424,0.24365315384615382,0.1506701794871795,0.21153276923076925,0.10682112037304914,0.024412589656318935,-0.07071844615384616,,0.09847646153846151,
2002,Belgium,BEL,124,10355.0,21162.974678941075,96.1215579432588,95.9951,11023079.3745,0.20655982892777022,127.4236468682833,505458.947,8460487.227,9220490.943,2537379.71,10601325.72,3.21,4.98666666666667,190.88986854632412,6.9095,152.43689700365903,1.054,3020530.6923,3045690.68793,38.466577667588446,8407036.8595,3152684.2047,4077879.8112,4329157.0483,8615033.0,3.82100248336792,108.13768768310547,63.90655517578125,0.0,0.0,1.0,1.0,PEG,DEU,-1.095,-0.2669452726840973,0.10959109663963318,0.09968044608831406,0.032099999487400055,,,0.05854169651865959,0.05104940012097359,0.04822615906596184,-0.2833031713962555,0.022824015468358994,,,,0.04986666515469551,0.016357898712158203,0.05169167369604111,0.045305244624614716,0.06589022278785706,0.335658,0.064268,0.600076,2.0,0.27139,-0.09618899999999998,0.173927,0.270115,0.07152033333333334,0.07704467182961672,0.15754033333333334,0.14206131685062381,0.024126700000000004,-0.004082299999999986,0.161731,0.304044,0.160457,0.025159,0.677812,0.670797,0.001275,0.278885,0.13529799999999997,-0.0037859999999999977,-0.14231299999999997,0.08263799999999999,-0.27760999999999997,0.086424,0.0942996923076923,0.1506701794871795,0.11649180147602742,0.10682112037304914,-0.020880023076923108,-0.07071844615384616,0.024382546153846173,0.09847646153846151
2003,Belgium,BEL,124,10396.0,21294.789764994453,96.60004487475122,96.4956,11343620.2199,0.20964707706466781,129.35666359127515,402309.8227,8378193.831,9115946.021406673,2743113.1999999997,11335511.9,2.22,4.18083333333333,202.40492084201924,7.6796,155.64315368062387,1.0170000000000001,3032059.8357200003,3197037.9247500002,31.93974663499604,8431321.4793,3366647.0343,4285186.5573,4146134.9220000003,9286041.0,3.246652603149414,100.5199203491211,63.31586837768555,0.0,0.0,1.0,1.0,PEG,DEU,-0.95999998,0.18687132000923157,0.1096186488866806,0.05081488937139511,0.022199999541044235,,,0.06032269820570946,0.049295954406261444,0.046491462737321854,0.15067000687122345,0.031461067497730255,,,,0.04180833324790001,0.03620130568742752,0.09763780236244202,0.12317655980587006,0.036507442593574524,0.164312,0.077556,0.758132,3.0,0.086757,0.013287999999999994,-0.171346,-0.18463300000000002,0.08329466666666667,0.06962684636211333,0.18384999999999999,0.15815899191952384,0.006100200000000022,-0.03062690000000001,0.335658,0.161731,0.064268,0.160457,0.600076,0.677812,0.27139,0.001275,-0.09618899999999998,0.13529799999999997,0.173927,-0.14231299999999997,0.270115,-0.27760999999999997,0.07152033333333334,0.0942996923076923,0.07704467182961672,0.11649180147602742,0.024126700000000004,-0.020880023076923108,-0.004082299999999986,0.024382546153846173
