year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,credit_sent_neg,credit_sent_pos,credit_n_speeches,monetary_policy_sent_neg,monetary_policy_sent_pos,monetary_policy_n_speeches,corporate_sent_neg,corporate_sent_pos,corporate_n_speeches,credit_sent_neg_lag1,credit_sent_neg_lag2,credit_sent_neg_lag3,monetary_policy_sent_neg_lag1,monetary_policy_sent_neg_lag2,monetary_policy_sent_neg_lag3,corporate_sent_neg_lag1,corporate_sent_neg_lag2,corporate_sent_neg_lag3
1999,AUS,0.0,453447.4476,228489.0,420189.243571,6.00931194298328,4.7584499580638,136.58554410582474,0.22588,119.02710704119848,-33767.15669,20970.89428666414,0,0,0,401898.5166,366159.4058,332779.9595,202729.0,183868.0,168921.0,384572.7590125,356961.8623,335354.3076,5.49297052826401,6.95491854388937,8.20920705749882,4.83681458215697,5.29024091685076,7.01642466962862,128.2686545348242,116.6922458525177,113.17693488270116,0.23754,0.25908,0.29317,117.3745567790262,116.37432898876403,116.1134,-28407.06774,-16281.49141,-18418.25472,20377.949762010507,19612.09177301113,19075.08247877645,1.2508619849194806,0.6561559461070399,1.6646776270386106,1.1927823878701993,0.0976053331797272,0.1025790240824939,0.0773497105113574,0.0992046095071084,0.0390502960042896,0.1282635512967207,0.0989531074411155,0.0013497663759091,39774.15751000001,33062.54150999997,194590.8321307692,172089.364775,151319.91106363636,112902.67692307691,101878.48333333334,94834.34545454546,151430.8519201923,134138.28480833332,122760.7964818182,-5.265749026451781,-4.1207844283952895,-3.127086452493643,-5.437388498617942,-5.399292344251164,-4.007027554334515,34.2881090784208,24.60434209579049,23.006215773789748,-0.0200193076923076,0.0016474166666666,0.0389862727272727,19.61383224142897,20.16473815543073,21.71324636363637,-11827.665243846155,322.7370099999989,-1978.937781818182,3040.9603481575614,2464.6942224213635,2102.929012567296,0.1716394721661608,1.278507915855876,0.8799411018408705,-0.055803591223895,-0.0847386842936903,-0.0182942367331323,0.0353240399495021,0.0198566193351424,-0.0591768539179188,-0.0656606459922697,7857.445145999958,,,,,,,0.259073,0.094072,1.0,0.249468,,,,,,0.312827,,
2000,AUS,0.0,501168.72,267210.0,441076.96608717,6.31456933440806,5.97608417817581,150.19367097858657,0.19559,124.3326631460674,-27114.13059,21377.823125181403,0,0,0,453447.4476,401898.5166,366159.4058,228489.0,202729.0,183868.0,420189.243571,384572.7590125,356961.8623,6.00931194298328,5.49297052826401,6.95491854388937,4.7584499580638,4.83681458215697,5.29024091685076,136.58554410582474,128.2686545348242,116.6922458525177,0.22588,0.23754,0.25908,119.02710704119848,117.3745567790262,116.37432898876403,-33767.15669,-28407.06774,-16281.49141,20970.89428666414,20377.949762010507,19612.09177301113,0.3384851562322497,1.2508619849194806,0.6561559461070399,1.6646776270386106,0.1282635512967206,0.1270661819473287,0.0926131238467213,0.0648396102786167,0.0290973592328227,0.1052410210986485,0.108724580542119,0.0169749931083427,45657.68736,39774.15751000001,232240.41797857144,194590.8321307692,172089.364775,130598.2,112902.67692307691,101878.48333333334,176230.84705582145,151430.8519201923,134138.28480833332,-4.373282681271669,-5.265749026451781,-4.1207844283952895,-5.127368229952687,-5.437388498617942,-5.399292344251164,40.15584800096271,34.2881090784208,24.60434209579049,-0.0302493571428571,-0.0200193076923076,0.0016474166666666,19.86539448635631,19.61383224142897,20.16473815543073,-16342.920962142856,-11827.665243846155,322.7370099999989,3416.6934193713714,3040.9603481575614,2464.6942224213635,0.7540855486810187,0.1716394721661608,1.278507915855876,-0.020852789166602,-0.0537331660985717,-0.0016235744182966,-0.0017581931212589,0.0083762503071261,-0.0444739763237555,-0.0445636987604802,13854.7479509091,,,,,,,0.28152299999999997,0.211809,2.0,,0.249468,,,,,0.259073,0.312827,
2001,AUS,0.0,552921.38,302902.0,502184.66369387,5.61526432840721,4.80019007719122,162.67631367390192,0.17177,129.81217191011234,-15885.13698,21662.025668109956,0,0,0,501168.72,453447.4476,401898.5166,267210.0,228489.0,202729.0,441076.96608717,420189.243571,384572.7590125,6.31456933440806,6.00931194298328,5.49297052826401,5.97608417817581,4.7584499580638,4.83681458215697,150.19367097858657,136.58554410582474,128.2686545348242,0.19559,0.22588,0.23754,124.3326631460674,119.02710704119848,117.3745567790262,-27114.13059,-33767.15669,-28407.06774,21377.823125181403,20970.89428666414,20377.949762010507,0.8150742512159894,0.3384851562322497,1.2508619849194806,0.6561559461070399,0.1052410210986486,0.1694654884917873,0.0497102742056284,0.0996307988656429,0.0194044580528946,0.1032639467203779,0.1103699685250321,0.0159596729541756,50078.98626000001,45657.68736,264478.9958466666,232240.41797857144,194590.8321307692,160612.65333333332,130598.2,112902.67692307691,185369.84643493663,176230.84705582145,151430.8519201923,-3.776473111095446,-4.373282681271669,-5.265749026451781,-3.567909461177164,-5.127368229952687,-5.437388498617942,51.08691834032702,40.15584800096271,34.2881090784208,-0.0585227333333333,-0.0302493571428571,-0.0200193076923076,23.84659095880147,19.86539448635631,19.61383224142897,-8600.366797999995,-16342.920962142856,-11827.665243846155,3595.8426965972067,3416.6934193713714,3040.9603481575614,-0.2085636499182801,0.7540855486810187,0.1716394721661608,-0.0423858344242024,-0.007495776261358,-0.0444104544580826,0.0331585806887143,-0.0019149544661681,-0.039407513239015,-0.0421510420869181,18583.715471666656,,,,,,,0.538966,0.099212,1.0,,,0.249468,,,,0.28152299999999997,0.259073,0.312827
2002,AUS,0.0,638061.02,350989.0,537277.23965247,5.84395771110088,4.55083333333333,195.9657969743477,0.15062,133.76959490636705,-28767.20942,22236.935272996816,0,0,0,552921.38,501168.72,453447.4476,302902.0,267210.0,228489.0,502184.66369387,441076.96608717,420189.243571,5.61526432840721,6.31456933440806,6.00931194298328,4.80019007719122,5.97608417817581,4.7584499580638,162.67631367390192,150.19367097858657,136.58554410582474,0.17177,0.19559,0.22588,129.81217191011234,124.3326631460674,119.02710704119848,-15885.13698,-27114.13059,-33767.15669,21662.025668109956,21377.823125181403,20970.89428666414,1.2931243777675503,0.8150742512159894,0.3384851562322497,1.2508619849194806,0.1032639467203779,0.1335728453276449,0.1385420285008111,0.0831103109337744,0.0132942695457977,0.1539814575446512,0.1122561730385824,0.0138979971506201,60559.337719999945,50078.98626000001,299701.71860625,264478.9958466666,232240.41797857144,186266.3625,160612.65333333332,130598.2,234891.92863945317,185369.84643493663,176230.84705582145,-4.239748547652829,-3.776473111095446,-4.373282681271669,-4.520809220838182,-3.567909461177164,-5.127368229952687,60.37662863937193,51.08691834032702,40.15584800096271,-0.0786850624999999,-0.0585227333333333,-0.0302493571428571,27.83568778792133,23.84659095880147,19.86539448635631,3166.149736874997,-8600.366797999995,-16342.920962142856,3655.30507098843,3595.8426965972067,3416.6934193713714,0.281060673185352,-0.2085636499182801,0.7540855486810187,-0.0415371865075262,-0.0428887010080765,0.0473819968009721,0.0144275207109315,-0.0078974793421871,-0.0347064863512494,-0.0412019291699794,21575.49779692308,,,,,,,0.525044,0.194436,2.0,,,,,,,0.538966,0.28152299999999997,0.259073
2003,AUS,0.0,755126.42,419409.0,601112.9571911701,5.36677549770342,4.80916666666667,231.631572023679,0.13208,137.42260074906366,-42875.38879999999,22666.27778851437,0,0,0,638061.02,552921.38,501168.72,350989.0,302902.0,267210.0,537277.23965247,502184.66369387,441076.96608717,5.84395771110088,5.61526432840721,6.31456933440806,4.55083333333333,4.80019007719122,5.97608417817581,195.9657969743477,162.67631367390192,150.19367097858657,0.15062,0.17177,0.19559,133.76959490636705,129.81217191011234,124.3326631460674,-28767.20942,-15885.13698,-27114.13059,22236.935272996816,21662.025668109956,21377.823125181403,0.5576088310367506,1.2931243777675503,0.8150742512159894,0.3384851562322497,0.1539814575446513,0.1587543165776389,0.0698798240879619,0.2046363268790151,0.0265399743170475,0.1834705401687131,0.1208288084545592,0.0287280492209684,84701.274,60559.337719999945,367211.84574705886,299701.71860625,264478.9958466666,223396.5176470588,186266.3625,160612.65333333332,256167.3323251441,234891.92863945317,185369.84643493663,-3.761658191567817,-4.239748547652829,-3.776473111095446,-4.504236010529121,-4.520809220838182,-3.567909461177164,90.11454554926644,60.37662863937193,51.08691834032702,-0.0952065294117647,-0.0786850624999999,-0.0585227333333333,30.155717384886543,27.83568778792133,23.84659095880147,-9902.166805294117,3166.149736874997,-8600.366797999995,4015.196730523032,3655.30507098843,3595.8426965972067,0.7425778189613039,0.281060673185352,-0.2085636499182801,0.0117763984734674,-0.0150266859450777,-0.0242415824119377,0.135051816611739,0.0058418178879493,-0.0238200851785226,-0.0236250818216325,30514.742271428517,0.384898,0.067461,1.0,,,,0.37933150000000004,0.20135000000000003,2.0,,,,,,,0.525044,0.538966,0.28152299999999997
2004,AUS,0.0,865325.92,474827.0,655708.160473812,5.59077450749734,5.25,246.72093839070376,0.11942,140.6407249438202,-54443.49597000001,23322.00788305354,0,0,0,755126.42,638061.02,552921.38,419409.0,350989.0,302902.0,601112.9571911701,537277.23965247,502184.66369387,5.36677549770342,5.84395771110088,5.61526432840721,4.80916666666667,4.55083333333333,4.80019007719122,231.631572023679,195.9657969743477,162.67631367390192,0.13208,0.15062,0.17177,137.42260074906366,133.76959490636705,129.81217191011234,-42875.38879999999,-28767.20942,-15885.13698,22666.27778851437,22236.935272996816,21662.025668109956,0.3407745074973398,0.5576088310367506,1.2931243777675503,0.8150742512159894,0.183470540168713,0.1949348839992136,0.1188133664102192,0.1820000000000001,0.0193076298620573,0.1459351667234738,0.1469053148112474,0.0405688088946947,105427.90200000012,84701.274,463876.58765,367211.84574705886,299701.71860625,279405.6,223396.5176470588,186266.3625,305771.5314013362,256167.3323251441,234891.92863945317,-4.029859394322619,-3.761658191567817,-4.239748547652829,-3.995667343277496,-4.504236010529121,-4.520809220838182,120.77395695697184,90.11454554926644,60.37662863937193,-0.1084572777777777,-0.0952065294117647,-0.0786850624999999,32.13340559508947,30.155717384886543,27.83568778792133,-23460.22580722221,-9902.166805294117,3166.149736874997,4221.472761011526,4015.196730523032,3655.30507098843,-0.0341920510451236,0.7425778189613039,0.281060673185352,0.0405727517755604,0.0220378041791486,0.0261179353463158,0.104471265226151,-0.0017341629133907,0.0037451765018232,-0.0103077545340542,52622.362400000005,,,,,,,0.257818,0.194251,2.0,0.384898,,,,,,0.37933150000000004,0.525044,0.538966
2005,AUS,0.0,985477.6,531848.0,710108.9448927271,5.33997311398556,5.4575,250.24832273624205,0.10891,144.38070711610487,-54844.17966,23764.613687385267,0,0,0,865325.92,755126.42,638061.02,474827.0,419409.0,350989.0,655708.160473812,601112.9571911701,537277.23965247,5.59077450749734,5.36677549770342,5.84395771110088,5.25,4.80916666666667,4.55083333333333,246.72093839070376,231.631572023679,195.9657969743477,0.11942,0.13208,0.15062,140.6407249438202,137.42260074906366,133.76959490636705,-54443.49597000001,-42875.38879999999,-28767.20942,23322.00788305354,22666.27778851437,22236.935272996816,-0.1175268860144393,0.3407745074973398,0.5576088310367506,1.2931243777675503,0.1459351667234739,0.132133549828449,0.0908235342950346,0.0651438240270726,0.0289297652070358,0.1388513590347553,0.1611290548122793,0.0197621399383658,115244.924,105427.90200000012,549661.5304052632,463876.58765,367211.84574705886,320118.0421052632,279405.6,223396.5176470588,344273.4961891709,305771.5314013362,256167.3323251441,-3.593762521669616,-4.029859394322619,-3.761658191567817,-3.344535728719034,-3.995667343277496,-4.504236010529121,129.50679927362964,120.77395695697184,90.11454554926644,-0.1154089999999999,-0.1084572777777777,-0.0952065294117647,33.66029791642025,32.13340559508947,30.155717384886543,-33793.58425052633,-23460.22580722221,-9902.166805294117,4655.020078655354,4221.472761011526,4015.196730523032,-0.2492267929505806,-0.0341920510451236,0.7425778189613039,0.0007833365650124,-0.0419878524460131,-0.0033228931769973,-0.0181888699260069,0.0079843148156649,0.0177486120027479,-0.0305080849883799,70060.09275000011,,,,,,,0.209563,0.27410049999999997,2.0,,0.384898,,,,,0.257818,0.37933150000000004,0.525044
2006,AUS,0.0,1124441.89,588836.0,802491.625485827,5.5878722441858,5.805,269.84490243367674,0.09959,149.51231056179776,-58500.405300000006,24097.573450962896,0,0,0,985477.6,865325.92,755126.42,531848.0,474827.0,419409.0,710108.9448927271,655708.160473812,601112.9571911701,5.33997311398556,5.59077450749734,5.36677549770342,5.4575,5.25,4.80916666666667,250.24832273624205,246.72093839070376,231.631572023679,0.10891,0.11942,0.13208,144.38070711610487,140.6407249438202,137.42260074906366,-54844.17966,-54443.49597000001,-42875.38879999999,23764.613687385267,23322.00788305354,22666.27778851437,-0.2171277558141993,-0.1175268860144393,0.3407745074973398,0.5576088310367506,0.1388513590347553,0.1200879478209958,0.0829649342469754,0.0142970611596506,0.0189780316751088,0.1410121244764977,0.1560856886423141,0.0239790044139635,122809.80900000004,115244.924,642330.1338849999,549661.5304052632,463876.58765,361133.14,320118.0421052632,279405.6,381460.6057986275,344273.4961891709,305771.5314013362,-3.6648757890979136,-3.593762521669616,-4.029859394322619,-2.9698089422830822,-3.344535728719034,-3.995667343277496,126.55884365548644,129.50679927362964,120.77395695697184,-0.12014855,-0.1154089999999999,-0.1084572777777777,35.7172651928839,33.66029791642025,32.13340559508947,-32504.588728,-33793.58425052633,-23460.22580722221,4864.874879054314,4655.020078655354,4221.472761011526,-0.6950668468148308,-0.2492267929505806,-0.0341920510451236,-0.0063416993639699,-0.0518235674826235,-0.0110066041104777,-0.0680783238499549,-0.0023876458118233,0.0117192118326299,-0.0245963269023167,75755.93282352942,,,,,,,0.26072,0.1630125,2.0,,,0.384898,,,,0.209563,0.257818,0.37933150000000004
2007,AUS,0.0,1352075.7899999998,660823.0,984506.232993645,5.99452083739212,6.38752653589776,300.41556676167505,0.09688,153.03485191011234,-72997.1162,24911.57786781549,0,0,0,1124441.89,985477.6,865325.92,588836.0,531848.0,474827.0,802491.625485827,710108.9448927271,655708.160473812,5.5878722441858,5.33997311398556,5.59077450749734,5.805,5.4575,5.25,269.84490243367674,250.24832273624205,246.72093839070376,0.09959,0.10891,0.11942,149.51231056179776,144.38070711610487,140.6407249438202,-58500.405300000006,-54844.17966,-54443.49597000001,24097.573450962896,23764.613687385267,23322.00788305354,-0.3930056985056405,-0.2171277558141993,-0.1175268860144393,0.3407745074973398,0.1410121244764976,0.107150915299108,0.1300964890775397,0.0783085356303833,0.0140107374753738,0.2024416753096949,0.1419328834115756,0.0036305551373153,159921.38999999998,122809.80900000004,750707.2746523811,642330.1338849999,549661.5304052632,400924.32380952383,361133.14,320118.0421052632,455678.4956394118,381460.6057986275,344273.4961891709,-3.242458764178724,-3.6648757890979136,-3.593762521669616,-2.4808894688410312,-2.9698089422830822,-3.344535728719034,140.12881175027894,126.55884365548644,129.50679927362964,-0.1237471904761905,-0.12014855,-0.1154089999999999,39.148046486534696,35.7172651928839,33.66029791642025,-34612.97680952382,-32504.588728,-33793.58425052633,4966.173934105551,4864.874879054314,4655.020078655354,-0.761569295337694,-0.6950668468148308,-0.2492267929505806,-0.0038638489540291,-0.0621694216303802,0.0366752809256103,-0.0006629331867244,-0.0072355577209672,-0.0030503940208785,-0.0436502326577903,79112.15488888891,,,,,,,0.271166,0.2923635,2.0,,,,,,,0.26072,0.209563,0.257818
2008,AUS,0.0,1561969.96,775210.0,1145669.75846472,5.81794393964159,6.67166666666667,313.5452751589564,0.11753,159.68854112359548,-55780.94780000001,25218.3018906546,0,0,0,1352075.7899999998,1124441.89,985477.6,660823.0,588836.0,531848.0,984506.232993645,802491.625485827,710108.9448927271,5.99452083739212,5.5878722441858,5.33997311398556,6.38752653589776,5.805,5.4575,300.41556676167505,269.84490243367674,250.24832273624205,0.09688,0.09959,0.10891,153.03485191011234,149.51231056179776,144.38070711610487,-72997.1162,-58500.405300000006,-54844.17966,24911.57786781549,24097.573450962896,23764.613687385267,-0.8537227270250805,-0.3930056985056405,-0.2171277558141993,-0.1175268860144393,0.2024416753096948,0.1222530551800501,0.2268118466627321,0.1132897603485841,0.0337795180294415,0.1552384648496665,0.1607683862736493,0.0361062943423291,195711.0979999999,159921.38999999998,944218.116713636,750707.2746523811,642330.1338849999,454687.4909090909,400924.32380952383,361133.14,616980.4442545293,455678.4956394118,381460.6057986275,-2.688425681691553,-3.242458764178724,-3.6648757890979136,-1.7855952298141338,-2.4808894688410312,-2.9698089422830822,164.32998463508275,140.12881175027894,126.55884365548644,-0.1208323181818181,-0.1237471904761905,-0.12014855,40.89113117637042,39.148046486534696,35.7172651928839,-47536.37058181819,-34612.97680952382,-32504.588728,5554.443172135165,4966.173934105551,4864.874879054314,-0.9028304518774218,-0.761569295337694,-0.6950668468148308,0.0577496946865027,-0.0441068331003724,0.1316441965619642,0.0343498597784632,0.0128777732007656,0.015937628542239,-0.0089919818198869,112059.93826315788,,,,,,,0.35679380000000005,0.219989,5.0,,,,,,,0.271166,0.26072,0.209563
2009,AUS,0.0,1686967.5,901540.0,1191375.4291331498,5.03951184202271,3.2781746031746,324.32339399254545,0.16654,162.515271835206,-58747.7268,25255.63884313768,0,0,0,1561969.96,1352075.7899999998,1124441.89,775210.0,660823.0,588836.0,1145669.75846472,984506.232993645,802491.625485827,5.81794393964159,5.99452083739212,5.5878722441858,6.67166666666667,6.38752653589776,5.805,313.5452751589564,300.41556676167505,269.84490243367674,0.11753,0.09688,0.09959,159.68854112359548,153.03485191011234,149.51231056179776,-55780.94780000001,-72997.1162,-58500.405300000006,25218.3018906546,24911.57786781549,24097.573450962896,1.7613372388481103,-0.8537227270250805,-0.3930056985056405,-0.2171277558141993,0.1552384648496665,0.1730977886665567,0.163699852850109,0.0437051532941944,0.0123125088449488,0.0800255723227865,0.1662307548786197,0.0321561853918116,189747.0999999999,195711.0979999999,1113059.3251173913,944218.116713636,750707.2746523811,549305.4695652174,454687.4909090909,400924.32380952383,751318.7330188855,616980.4442545293,455678.4956394118,-2.7481145063250603,-2.688425681691553,-3.242458764178724,-1.4238205238359125,-1.7855952298141338,-2.4808894688410312,170.3149110917083,164.32998463508275,140.12881175027894,-0.0949287391304347,-0.1208323181818181,-0.1237471904761905,45.76694512131574,40.89113117637042,39.148046486534696,-28253.403460869573,-47536.37058181819,-34612.97680952382,5619.669665751004,5554.443172135165,4966.173934105551,-1.3242939824891478,-0.9028304518774218,-0.761569295337694,0.0079214981043607,0.0087427564361511,0.0625483756328882,-0.0367961045385839,-0.0091745893110346,0.0206410624547219,-0.0125139011599336,142246.6493499999,,,,0.265641,0.079782,1.0,0.40276449999999997,0.26793449999999996,2.0,,,,,,,0.35679380000000005,0.271166,0.26072
2010,AUS,0.0,1748002.81,995049.0,1313270.69386156,5.36604166666667,4.34604166666667,363.5165533874149,0.20395,167.16850546816477,-47533.2013,25584.48835604182,0,0,0,1686967.5,1561969.96,1352075.7899999998,901540.0,775210.0,660823.0,1191375.4291331498,1145669.75846472,984506.232993645,5.03951184202271,5.81794393964159,5.99452083739212,3.2781746031746,6.67166666666667,6.38752653589776,324.32339399254545,313.5452751589564,300.41556676167505,0.16654,0.11753,0.09688,162.515271835206,159.68854112359548,153.03485191011234,-58747.7268,-55780.94780000001,-72997.1162,25255.63884313768,25218.3018906546,24911.57786781549,1.0200000000000005,1.7613372388481103,-0.8537227270250805,-0.3930056985056405,0.0800255723227865,0.1629622940880535,0.0398942804684648,0.0343749999999998,0.0014805498262719,0.0361804895470718,0.145901904160716,0.0617398096186665,131277.86,189747.0999999999,1191679.3932375,1113059.3251173913,944218.116713636,652747.7416666667,549305.4695652174,454687.4909090909,765719.4564781953,751318.7330188855,616980.4442545293,-3.4120418328470628,-2.7481145063250603,-2.688425681691553,-4.757986732168153,-1.4238205238359125,-1.7855952298141338,173.99657529647618,170.3149110917083,164.32998463508275,-0.041963375,-0.0949287391304347,-0.1208323181818181,46.68671978620475,45.76694512131574,40.89113117637042,-30042.95731666667,-28253.403460869573,-47536.37058181819,5422.853715494461,5619.669665751004,5554.443172135165,1.3459448993210907,-1.3242939824891478,-0.9028304518774218,-0.0676358073835784,-0.001772857987402,-0.0639766913414902,-0.0445264272006661,-0.0196076531422752,-0.00062601837476,0.0176385367560091,129509.00138095228,,,,,,,0.227916,0.21911360000000002,5.0,,,,0.265641,,,0.40276449999999997,0.35679380000000005,0.271166
2011,AUS,0.0,1845646.69,1065010.0,1416981.40874794,4.87958333333334,4.69270833333333,354.11019513264625,0.24069,172.77847872659174,-43589.3974,25883.527952005992,0,0,0,1748002.81,1686967.5,1561969.96,995049.0,901540.0,775210.0,1313270.69386156,1191375.4291331498,1145669.75846472,5.36604166666667,5.03951184202271,5.81794393964159,4.34604166666667,3.2781746031746,6.67166666666667,363.5165533874149,324.32339399254545,313.5452751589564,0.20395,0.16654,0.11753,167.16850546816477,162.515271835206,159.68854112359548,-47533.2013,-58747.7268,-55780.94780000001,25584.48835604182,25255.63884313768,25218.3018906546,0.1868750000000094,1.0200000000000005,1.7613372388481103,-0.8537227270250805,0.0361804895470719,0.1037214100317235,0.1023147378631954,0.1208459214501509,0.0130208352656061,0.0558602534511942,0.0904815089065083,0.0602137470032419,91206.55000000012,131277.86,1205047.527508,1191679.3932375,1113059.3251173913,720146.8319999999,652747.7416666667,549305.4695652174,856985.9429474776,765719.4564781953,751318.7330188855,-2.94903033488922,-3.4120418328470628,-2.7481145063250603,-3.499800199389358,-4.757986732168153,-1.4238205238359125,206.22987167948665,173.99657529647618,170.3149110917083,-0.0028748399999999,-0.041963375,-0.0949287391304347,49.47248462771533,46.68671978620475,45.76694512131574,-17626.713524,-30042.95731666667,-28253.403460869573,5534.78907977882,5422.853715494461,5619.669665751004,0.5507698645001373,1.3459448993210907,-1.3242939824891478,-0.1086627315183106,-0.0609398729609237,0.0011094615258024,0.0437997620495126,-0.0072503821553461,-0.0560191954387607,0.0153455812381493,65152.988590909066,0.132142,0.14098,1.0,,,,0.2555253333333333,0.19835499999999998,6.0,,,,,0.265641,,0.227916,0.40276449999999997,0.35679380000000005
2012,AUS,0.0,1932023.94,1136656.0,1516300.58263611,3.37916666666667,3.69666666666667,351.3666739750055,0.27536,175.69218576779022,-64416.801600000006,26390.436830679035,0,0,0,1845646.69,1748002.81,1686967.5,1065010.0,995049.0,901540.0,1416981.40874794,1313270.69386156,1191375.4291331498,4.87958333333334,5.36604166666667,5.03951184202271,4.69270833333333,4.34604166666667,3.2781746031746,354.11019513264625,363.5165533874149,324.32339399254545,0.24069,0.20395,0.16654,172.77847872659174,167.16850546816477,162.515271835206,-43589.3974,-47533.2013,-58747.7268,25883.527952005992,25584.48835604182,25255.63884313768,-0.3174999999999999,0.1868750000000094,1.0200000000000005,1.7613372388481103,0.0558602534511943,0.0703091003558618,0.0789713159450984,-0.0258760107816711,0.011688316444036,0.0468005336384287,0.0573554384403508,0.0219607491793011,83281.32000000011,91206.55000000012,1256343.4256807691,1205047.527508,1191679.3932375,762409.8769230769,720146.8319999999,652747.7416666667,927735.6600281852,856985.9429474776,765719.4564781953,-3.3220644245729645,-2.94903033488922,-3.4120418328470628,-3.0185258327461826,-3.499800199389358,-4.757986732168153,188.89159528319925,206.22987167948665,173.99657529647618,0.0339757307692307,-0.0028748399999999,-0.041963375,53.17967001584556,49.47248462771533,46.68671978620475,-13004.959103846157,-17626.713524,-30042.95731666667,5620.952172674577,5534.78907977882,5422.853715494461,-0.3035385918267821,0.5507698645001373,1.3459448993210907,-0.0846364583534558,-0.0919145877183484,-0.0222783388533266,-0.1046741606642899,-0.0082928856907024,-0.0868111327616365,-0.0235468158040477,22248.939956521863,0.156187,0.16343649999999998,2.0,,,,0.315879,0.263218,2.0,0.132142,,,,,0.265641,0.2555253333333333,0.227916,0.40276449999999997
2013,AUS,0.0,2110197.0,1213806.0000000002,1620778.0,3.69666666666667,2.7375,374.6458060405584,0.30497,180.04100224719096,-51973.3673,26525.71368012829,0,0,0,1932023.94,1845646.69,1748002.81,1136656.0,1065010.0,995049.0,1516300.58263611,1416981.40874794,1313270.69386156,3.37916666666667,4.87958333333334,5.36604166666667,3.69666666666667,4.69270833333333,4.34604166666667,351.3666739750055,354.11019513264625,363.5165533874149,0.27536,0.24069,0.20395,175.69218576779022,172.77847872659174,167.16850546816477,-64416.801600000006,-43589.3974,-47533.2013,26390.436830679035,25883.527952005992,25584.48835604182,0.95916666666667,-0.3174999999999999,0.1868750000000094,1.0200000000000005,0.0468005336384288,0.0672726077689411,0.0700920797372561,-0.0077476480354175,0.019584226679337,0.0922209380076317,0.0462804255455649,0.009850185843511,117295.98200000008,83281.32000000011,1296189.4376925924,1256343.4256807691,1205047.527508,805818.4740740741,762409.8769230769,720146.8319999999,992694.2539153117,927735.6600281852,856985.9429474776,-4.699441668107303,-3.3220644245729645,-2.94903033488922,-3.9027702463481706,-3.0185258327461826,-3.499800199389358,179.1520891150696,188.89159528319925,206.22987167948665,0.0673873703703703,0.0339757307692307,-0.0028748399999999,54.123759649049774,53.17967001584556,49.47248462771533,-33350.69815185186,-13004.959103846157,-17626.713524,5919.677637544861,5620.952172674577,5534.78907977882,-0.7966714217591329,-0.3035385918267821,0.5507698645001373,-0.0904409297680115,-0.0914159038545634,-0.0303007158745025,-0.0825198686617174,-7.801831345134388e-05,-0.0944137003459569,-0.0347155065076758,13396.67079166678,0.098919,0.099871,1.0,,,,0.115624,0.11123,2.0,0.156187,0.132142,,,,,0.315879,0.2555253333333333,0.227916
